ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
0             24.382     0.76452      4.8925      0.6943      5.8929      1.6675   -0.079003
1            -6.1907     0.54651     0.50658     0.11151      -2.518      0.7945   -0.022061
4            -63.751     0.92704      4.4195     0.66919     -28.751     0.30511     0.84623
5             9.5343      0.7831      2.7005     0.40592      5.0594      1.3061     0.27126
28            16.991     0.64496      0.8372    0.029804      6.7437      1.8829    -0.22082
32            37.517     0.78357     0.72849     0.16622      8.8621      2.6703    -0.31185
35            37.663     0.82367      1.3519     0.23094      10.698      1.8664    -0.10449
45           -5.4964      0.8563      1.1333     0.34526     -3.6947      0.8293     0.52469
51            3.5993     0.83624      2.8115     0.51532      1.5212      1.1065     0.34428
52            9.0813     0.43531      1.5946   -0.031959      5.7848      1.3853     0.28913
54           -2.1519     0.43379      1.8346     0.22507      -1.242     0.92715     0.34491
58            18.408    -0.19753      1.0762   -0.041835      5.7137      3.2855     0.34322
59            6.8813     0.82624     0.55473     0.15501      2.2636      1.3087    -0.60277
61            7.5334     0.83976      2.8387      0.2246      5.3057      1.2341     0.32098
65           -11.182     0.41705     0.58233    0.024659     -4.1323      0.7744     0.04801
67            35.248      0.5353      1.8591      1.6644      17.677      2.6903    -0.57754
68            7.0911     0.68538       4.675     0.69133      4.0508      1.3782    0.097562
69            1.1496     0.30538     0.60976    0.025996     0.83002      1.0507      0.1132
70            0.9842     0.56422     0.92109     0.17846     0.59108      1.0507     0.20568
71            12.474     0.11859     0.79182   -0.041055      8.4442      2.1388     0.11087
73             4.247     0.46647     0.68558     0.18526      3.1558       1.301   -0.076418
75            20.614     0.49962      1.0477     0.13523      7.0966      1.6113    -0.13538
78            19.004      0.7135     0.81184     0.15298       9.355      2.0871    -0.37887
79           -6.6839     0.13633      3.1171    -0.03019     -5.2425      0.7388     0.53593
86           -1.6038    -0.39893     0.51039     0.17183     -1.3175     0.92276     0.35786
92            25.884    0.090202     0.80537   -0.082513       15.01      4.2537    -0.35491
96            12.159     0.30156       1.834   -0.030236      8.3453      1.9383     0.21692
101           2.4395     0.75987      2.1053     0.36396      1.5182      1.1161    0.032829
105           3.9626     0.56569     0.91048   -0.031336      2.6473      1.2557     0.47032
113           10.503     0.45731      1.2268    0.010896      6.7806      1.5189    -0.18572
115           7.7688    -0.31838      1.0868     0.16574      2.3031      1.2478     0.59826
117           2.3566    0.069743     0.79196    0.067182      1.6012      1.1504     0.40052
119          -24.113     0.63265      2.2344      0.5738     -7.7431      0.7748     0.55306
120           5.7738     0.39779      0.5984     0.17363      1.6376      1.1554    -0.36582
124            13.73    -0.12859      1.0253     0.18902      4.2757      1.3298    -0.24158
129           75.587     0.53901      1.5201     0.75466      11.739      9.9259     -1.0101
138           6.6945     0.23399     0.65102     0.22127       1.395      1.1579    -0.14353
141           3.9059     0.17274      2.4614     0.14968      1.8376      1.1191  -0.0062629
142           33.368     0.25139      2.3829     0.10776      9.1327      1.8372    0.054726
146           20.239    0.076941      1.8285     0.11897      7.0853        1.64    -0.05669
147            19.11   -0.061225      1.3031     0.17633      7.1743      1.7337     0.34825
148            34.24      0.6136     0.81539     0.32147      5.6058       2.581    -0.60066
151           1.1988     0.19741      1.7981     0.18211     0.53587       1.048      0.4851
