ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
0             24.382     0.76452      4.8925      0.6943      5.8929      1.6675   -0.079003
4            -63.751     0.92704      4.4195     0.66919     -28.751     0.30511     0.84623
5             9.5343      0.7831      2.7005     0.40592      5.0594      1.3061     0.27126
51            3.5993     0.83624      2.8115     0.51532      1.5212      1.1065     0.34428
52            9.0813     0.43531      1.5946   -0.031959      5.7848      1.3853     0.28913
54           -2.1519     0.43379      1.8346     0.22507      -1.242     0.92715     0.34491
61            7.5334     0.83976      2.8387      0.2246      5.3057      1.2341     0.32098
67            35.248      0.5353      1.8591      1.6644      17.677      2.6903    -0.57754
68            7.0911     0.68538       4.675     0.69133      4.0508      1.3782    0.097562
79           -6.6839     0.13633      3.1171    -0.03019     -5.2425      0.7388     0.53593
96            12.159     0.30156       1.834   -0.030236      8.3453      1.9383     0.21692
101           2.4395     0.75987      2.1053     0.36396      1.5182      1.1161    0.032829
119          -24.113     0.63265      2.2344      0.5738     -7.7431      0.7748     0.55306
129           75.587     0.53901      1.5201     0.75466      11.739      9.9259     -1.0101
141           3.9059     0.17274      2.4614     0.14968      1.8376      1.1191  -0.0062629
142           33.368     0.25139      2.3829     0.10776      9.1327      1.8372    0.054726
146           20.239    0.076941      1.8285     0.11897      7.0853        1.64    -0.05669
151           1.1988     0.19741      1.7981     0.18211     0.53587       1.048      0.4851
