ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
1            -11.873     0.34981  -0.0079591    -0.11513     -2.2207     0.72257     0.10807
7            -11.054      0.1204    0.062385   0.0023376     -2.4641     0.78273   -0.040832
9            -19.084     0.41993   -0.058689   -0.044694     -2.9666     0.70415    -0.36797
10           0.66873    -0.55705    -0.12282    -0.12199    0.081694      1.0157    0.024278
11            1.1636   0.0070577    0.099918     0.16754     0.15746       1.027    -0.17355
16           -15.778    -0.15892     0.18411    0.090747     -2.6028     0.69013     0.42445
17            34.877   -0.083032   -0.038162   -0.082203      4.2763     -12.264    -0.48346
18            3.2226     0.44428    0.050689     0.16022     0.60003       1.089    -0.22607
22             10.25     0.26443    0.050252   -0.056408      1.1796      1.5656     0.49125
23           -15.208     0.18237    0.040617    0.094389     -1.7845     0.70618    -0.15542
27           -6.5051    0.050477  -0.0041514      0.1305    -0.65378     0.86164     0.60165
32            9.6609    0.079383     0.11514     0.16369      1.2868      1.3783     0.40018
36           -12.734     0.50789     0.11542   -0.031476     -1.7128     0.78233  -0.0033818
42          -0.68089     0.45095     0.15832    0.019128   -0.083733     0.97897     0.25754
51            24.464     0.46612    0.035329   0.0050524      2.6271     -1.1692     0.40444
80           -18.514    -0.36616     0.13873   -0.050539     -2.7753      0.7093     0.10652
93           -14.431   -0.037479     0.17088   -0.045944     -2.0808     0.74248     0.17846
94           -11.182     0.33517      0.1659     0.25736     -1.6264      0.8229    -0.40666
100          -19.823     0.19999     0.12748    0.065842     -2.8747     0.69668    0.036378
102            8.939    0.018383   -0.047481   -0.040022      1.2848      1.2711    -0.80252
103          -20.808     0.39398    -0.10689    -0.10245     -2.4797     0.68509    -0.12213
105          -2.6274      0.5786   -0.050934    0.016534    -0.34344     0.94566    -0.20533
107          -8.5036    -0.13215    0.044243  -0.0071294     -1.4898     0.79385    -0.24317
116          -21.543     0.23729     0.12494   -0.022501     -2.8946     0.68783    0.067661
117          -9.3847     0.45082    0.080231   -0.075794     -1.9324       0.709     0.27148
118           18.859      0.6433     0.15502   -0.055988     0.95156      1.2953     0.23049
123           2.7819     0.16004      0.1525    0.023203     0.45527      1.0783    -0.16611
129          -20.135   -0.001656    0.036446  -0.0095642     -2.5425     0.71421     0.11092
131          -30.078    -0.10034    0.078514   -0.038361     -2.2864      0.6072     0.37578
132          -10.657    -0.22828      0.1093   -0.097448     -1.3075     0.81665      0.3715
138           -10.05    0.035415   -0.014659  -0.0092774      -1.204      0.7619    -0.31031
139           -7.017     0.13082      0.1147     0.16027    -0.86316     0.82961     0.78039
140          0.73771      0.2435    0.059167     0.10942    0.087169      1.0297   -0.043013
142           2.9517   -0.061418     0.11813     0.11759      0.3601      1.0551  0.00080304
143           -16.04     0.30551    0.089369    0.028906       -1.25     0.70549    0.096354
144          -12.046     0.20908     0.18497   -0.048393     -1.6334     0.77351     0.69626
145           34.302     0.60872   -0.061102   -0.099643      3.1944     -2.1604     -1.2137
150          -13.029    -0.15636    0.086123   -0.088352      -1.874      0.5943     0.51889
151             -9.7     0.18591   -0.087844   -0.083135    -0.99656     0.74913     0.11317
152          -1.5399     0.22887  -0.0080921   -0.037896    -0.13533     0.96607     0.33472
153          -1.3485     0.52843    0.029852     0.29821    -0.22769     0.88252     0.18823
155           -6.273     0.12842    -0.04209    0.052956    -0.55037     0.67797    -0.21414
157          -15.169     0.24302   -0.050685    0.040505     -1.6308     0.57998     0.80209
159          -6.1848     0.29606      0.1808    0.029896    -0.65474     0.86478     0.70216
162           48.548     0.23489    0.029829   -0.045569      3.3315     -3.5962    -0.18826
165           4.9847    -0.16419     0.01118   -0.060522     0.54851      2.1251     0.73057
166          -11.163    -0.22723   -0.065415   -0.028649     -1.2066     0.69376     0.89907
167           15.235    -0.21093    0.072554    0.080689      1.6539      1.5463       1.219
168           -9.304    -0.36917    0.050735    0.020664    -0.88332     0.70611     0.59384
169           8.1073     0.38656   -0.053351   -0.026025      1.0339      1.4582    -0.39172
170          -14.477    -0.11001    0.079589   -0.011493     -1.5822     0.71623     0.65691
171           5.4746     -0.1621    -0.11338     0.07642     0.63791       1.684    -0.74773
